age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
34;Local-gov;226296;Higher education;13;Married-civ-spouse;Other;Husband;White;Male;0;0;40;United-States;>50K
29;Local-gov;115585;Higher education;10;Never-married;Nontechnical;Not-in-family;White;Male;0;0;50;United-States;<=50K
48;Self-emp-not-inc;191277;Higher education;16;Married-civ-spouse;Technical;Husband;White;Male;0;1902;60;United-States;>50K
37;Private;202683;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;48;United-States;>50K
48;*;171095;*;12;Divorced;*;Unmarried;White;Female;0;0;40;*;<=50K
32;Federal-gov;249409;Secondary education;9;Never-married;Other;Own-child;Black;Male;0;0;40;United-States;<=50K
76;Private;124191;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;>50K
44;Private;198282;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;15024;0;60;United-States;>50K
47;Self-emp-not-inc;149116;Higher education;14;Never-married;Technical;Not-in-family;White;Female;0;0;50;United-States;<=50K
20;Private;188300;Higher education;10;Never-married;Technical;Own-child;White;Female;0;0;40;United-States;<=50K
29;Private;103432;Secondary education;9;Never-married;Technical;Not-in-family;White;Male;0;0;40;United-States;<=50K
32;*;317660;*;9;Married-civ-spouse;*;Husband;White;Male;7688;0;40;*;>50K
17;?;304873;Secondary education;6;Never-married;?;Own-child;White;Female;34095;0;32;United-States;<=50K
30;Private;194901;Secondary education;7;Never-married;Nontechnical;Own-child;White;Male;0;0;40;United-States;<=50K
31;Local-gov;189265;Secondary education;9;Never-married;Other;Not-in-family;White;Female;0;0;40;United-States;<=50K
42;Private;124692;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;<=50K
24;Private;432376;Higher education;13;Never-married;Nontechnical;Other-relative;White;Male;0;0;40;United-States;<=50K
38;Private;65324;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;United-States;>50K
56;*;335605;*;9;Married-civ-spouse;*;Husband;White;Male;0;1887;50;*;>50K
28;Private;377869;Higher education;10;Married-civ-spouse;Nontechnical;Wife;White;Female;4064;0;25;United-States;<=50K
36;Private;102864;Secondary education;9;Never-married;Technical;Own-child;White;Female;0;0;40;United-States;<=50K
53;Private;95647;Secondary education;5;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;United-States;<=50K
56;Self-emp-inc;303090;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;United-States;<=50K
49;Local-gov;197371;Higher education;11;Married-civ-spouse;Technical;Husband;Black;Male;0;0;40;United-States;>50K
55;Private;247552;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;56;United-States;<=50K
22;Private;102632;Secondary education;9;Never-married;Technical;Not-in-family;White;Male;0;0;41;United-States;<=50K
21;Private;199915;Higher education;10;Never-married;Other;Own-child;White;Female;0;0;40;United-States;<=50K
40;Private;118853;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;60;United-States;<=50K
30;*;77143;*;13;Never-married;*;Own-child;Black;Male;0;0;40;*;<=50K
29;State-gov;267989;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;United-States;>50K
19;Private;301606;Higher education;10;Never-married;Other;Own-child;Black;Male;0;0;35;United-States;<=50K
47;Private;287828;Higher education;13;Married-civ-spouse;Nontechnical;Wife;White;Female;0;0;40;United-States;>50K
20;Private;111697;Higher education;10;Never-married;Other;Own-child;White;Female;0;1719;28;United-States;<=50K
31;Private;114937;Higher education;12;Married-civ-spouse;Other;Husband;White;Male;0;0;40;United-States;>50K
35;?;129305;Secondary education;9;Married-civ-spouse;?;Husband;White;Male;0;0;40;United-States;<=50K
39;Private;365739;Higher education;10;Divorced;Technical;Not-in-family;White;Male;0;0;40;United-States;<=50K
28;Private;69621;Higher education;12;Never-married;Nontechnical;Not-in-family;White;Female;0;0;60;United-States;<=50K
24;Private;43323;Secondary education;9;Never-married;Other;Not-in-family;White;Female;0;1762;40;United-States;<=50K
38;Self-emp-not-inc;120985;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;4386;0;35;United-States;<=50K
37;Private;254202;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;United-States;<=50K
46;Private;146195;Higher education;12;Divorced;Technical;Not-in-family;Black;Female;0;0;36;United-States;<=50K
38;*;125933;*;14;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;>50K
43;Self-emp-not-inc;56920;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;60;United-States;<=50K
27;Private;163127;Higher education;11;Married-civ-spouse;Other;Wife;White;Female;0;0;35;United-States;<=50K
20;Private;34310;Higher education;10;Never-married;Nontechnical;Own-child;White;Male;0;0;20;United-States;<=50K
49;Private;81973;Higher education;10;Married-civ-spouse;Technical;Husband;Asian-Pac-Islander;Male;0;0;40;United-States;>50K
61;*;66614;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
27;Private;232782;Higher education;10;Never-married;Nontechnical;Own-child;White;Female;0;0;40;United-States;<=50K
19;*;316868;*;10;Never-married;*;Own-child;White;Male;0;0;30;*;<=50K
45;Private;196584;Higher education;11;Never-married;Technical;Not-in-family;White;Female;0;1564;40;United-States;>50K
70;Private;105376;Higher education;10;Never-married;Technical;Other-relative;White;Male;0;0;40;United-States;<=50K
31;Private;185814;Secondary education;9;Never-married;Other;Unmarried;Black;Female;0;0;30;United-States;<=50K
22;Private;175374;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;24;United-States;<=50K
36;Private;108293;Secondary education;9;Widowed;Other;Unmarried;White;Female;0;0;24;United-States;<=50K
64;Private;181232;Secondary education;7;Married-civ-spouse;Technical;Husband;White;Male;0;2179;40;United-States;<=50K
43;?;174662;Higher education;10;Divorced;?;Not-in-family;White;Female;0;0;40;United-States;<=50K
47;*;186009;*;10;Divorced;*;Unmarried;White;Female;0;0;38;*;<=50K
34;Private;198183;Secondary education;9;Never-married;Other;Not-in-family;White;Female;0;0;40;United-States;<=50K
33;*;163003;*;13;Never-married;*;Other-relative;Asian-Pac-Islander;Female;0;0;40;*;<=50K
21;Private;296158;Secondary education;9;Never-married;Technical;Own-child;White;Male;0;0;35;United-States;<=50K
52;?;252903;Secondary education;9;Divorced;?;Not-in-family;White;Male;0;0;45;United-States;>50K
48;Private;187715;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;46;United-States;<=50K
23;Private;214542;Higher education;13;Never-married;Nontechnical;Not-in-family;White;Male;0;0;40;United-States;<=50K
71;Self-emp-not-inc;494223;Higher education;10;Separated;Nontechnical;Unmarried;Black;Male;0;1816;2;United-States;<=50K
29;Private;191535;Secondary education;9;Divorced;Technical;Not-in-family;White;Male;0;0;60;United-States;<=50K
42;Private;228456;Higher education;13;Separated;Other;Other-relative;Black;Male;0;0;50;United-States;<=50K
68;*;38317;*;2;Divorced;*;Not-in-family;White;Female;0;0;20;*;<=50K
25;Private;252752;Secondary education;9;Never-married;Other;Unmarried;White;Female;0;0;40;United-States;<=50K
44;Self-emp-inc;78374;Higher education;14;Divorced;Nontechnical;Unmarried;Asian-Pac-Islander;Female;0;0;40;United-States;<=50K
28;*;88419;*;9;Never-married;*;Not-in-family;Asian-Pac-Islander;Female;0;0;40;*;<=50K
45;Self-emp-not-inc;201080;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;>50K
36;*;207157;*;10;Divorced;*;Unmarried;White;Female;0;0;40;*;<=50K
39;Federal-gov;235485;Higher education;12;Never-married;Nontechnical;Not-in-family;White;Male;0;0;42;United-States;<=50K
46;State-gov;102628;Higher education;14;Widowed;Other;Unmarried;White;Male;0;0;40;United-States;<=50K
18;Private;25828;Secondary education;7;Never-married;Nontechnical;Own-child;White;Male;0;0;16;United-States;<=50K
66;Local-gov;54826;Higher education;11;Widowed;Technical;Not-in-family;White;Female;0;0;20;United-States;<=50K
27;Private;124953;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;1980;40;United-States;<=50K
28;State-gov;175325;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;40;United-States;<=50K
51;Private;96062;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;United-States;>50K
27;Private;428030;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;50;United-States;<=50K
28;State-gov;149624;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;United-States;>50K
27;Private;253814;Secondary education;9;Married-spouse-absent;Nontechnical;Unmarried;White;Female;0;0;25;United-States;<=50K
21;Private;312956;Secondary education;9;Never-married;Technical;Own-child;Black;Male;0;0;40;United-States;<=50K
34;Private;483777;Secondary education;9;Never-married;Nontechnical;Not-in-family;Black;Male;0;0;40;United-States;<=50K
18;Private;183930;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;12;United-States;<=50K
33;Private;37274;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;65;United-States;<=50K
44;Local-gov;181344;Higher education;10;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;38;United-States;>50K
43;Private;114580;Higher education;10;Divorced;Other;Not-in-family;White;Female;0;0;40;United-States;<=50K
30;Private;633742;Higher education;10;Never-married;Technical;Not-in-family;Black;Male;0;0;45;United-States;<=50K
40;*;286370;*;4;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;>50K
37;Federal-gov;29054;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;42;United-States;>50K
34;Private;304030;Secondary education;9;Married-civ-spouse;Other;Husband;Black;Male;0;0;40;United-States;<=50K
41;Self-emp-not-inc;143129;Higher education;13;Divorced;Nontechnical;Not-in-family;White;Female;0;0;40;United-States;<=50K
53;?;135105;Higher education;13;Divorced;?;Not-in-family;White;Female;0;0;50;United-States;<=50K
31;Private;99928;Higher education;14;Married-civ-spouse;Technical;Wife;White;Female;0;0;50;United-States;<=50K
58;State-gov;109567;Higher education;16;Married-civ-spouse;Technical;Husband;White;Male;0;0;1;United-States;>50K
38;Private;155222;Higher education;10;Divorced;Technical;Not-in-family;Black;Female;0;0;28;United-States;<=50K
24;Private;159567;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;United-States;<=50K
41;Local-gov;523910;Higher education;13;Married-civ-spouse;Technical;Husband;Black;Male;0;0;40;United-States;<=50K
47;Private;120939;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;United-States;<=50K
41;Federal-gov;130760;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;24;United-States;<=50K
23;*;197387;*;3;Married-civ-spouse;*;Other-relative;White;Male;0;0;40;*;<=50K
36;Private;99374;Higher education;10;Divorced;Technical;Not-in-family;White;Male;0;0;40;United-States;<=50K
40;Federal-gov;56795;Higher education;14;Never-married;Nontechnical;Not-in-family;White;Female;14084;0;55;United-States;>50K
35;Private;138992;Higher education;14;Married-civ-spouse;Technical;Other-relative;White;Male;7298;0;40;United-States;>50K
24;Self-emp-not-inc;32921;Secondary education;9;Never-married;Nontechnical;Not-in-family;White;Male;0;0;40;United-States;<=50K
26;Private;397317;Higher education;14;Never-married;Technical;Not-in-family;White;Female;0;1876;40;United-States;<=50K
19;*;170653;*;9;Never-married;*;Own-child;White;Male;0;0;40;*;<=50K
51;Private;259323;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;United-States;>50K
42;Local-gov;254817;Higher education;10;Never-married;Technical;Not-in-family;White;Female;0;1340;40;United-States;<=50K
37;State-gov;48211;Secondary education;9;Divorced;Other;Unmarried;White;Female;0;0;35;United-States;<=50K
18;Private;140164;Secondary education;7;Never-married;Nontechnical;Own-child;White;Female;0;0;40;United-States;<=50K
36;Private;128757;Higher education;13;Married-civ-spouse;Other;Husband;Black;Male;7298;0;36;United-States;>50K
35;Private;36270;Secondary education;9;Divorced;Technical;Not-in-family;White;Male;0;0;60;United-States;<=50K
58;Self-emp-inc;210563;Secondary education;9;Married-civ-spouse;Nontechnical;Wife;White;Female;15024;0;35;United-States;>50K
17;Private;65368;Secondary education;7;Never-married;Nontechnical;Own-child;White;Female;0;0;12;United-States;<=50K
44;Local-gov;160943;Secondary education;9;Married-civ-spouse;Other;Husband;Black;Male;0;0;40;United-States;<=50K
37;Private;208358;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;United-States;>50K
35;Private;153790;Higher education;10;Never-married;Nontechnical;Not-in-family;Amer-Indian-Eskimo;Female;0;0;40;United-States;<=50K
60;Private;85815;Secondary education;9;Married-civ-spouse;Technical;Husband;Asian-Pac-Islander;Male;0;0;40;United-States;<=50K
54;*;125417;*;4;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;>50K
37;Private;635913;Higher education;13;Never-married;Nontechnical;Not-in-family;Black;Male;0;0;60;United-States;>50K
50;Private;313321;Higher education;12;Divorced;Nontechnical;Not-in-family;White;Female;0;0;40;United-States;<=50K
38;*;182609;*;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;*;<=50K
45;Private;109434;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;55;United-States;<=50K
25;Private;255004;Secondary education;6;Never-married;Technical;Not-in-family;White;Male;0;0;40;United-States;<=50K
31;Private;197860;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;<=50K
64;*;187656;*;2;Divorced;*;Not-in-family;White;Male;0;0;40;*;<=50K
90;Private;51744;Secondary education;9;Never-married;Other;Not-in-family;Black;Male;0;2206;40;United-States;<=50K
54;Private;176681;Secondary education;9;Married-civ-spouse;Other;Husband;Black;Male;0;0;20;United-States;<=50K
53;*;140359;*;1;Never-married;*;Not-in-family;White;Female;0;0;35;*;<=50K
18;Private;243313;Secondary education;9;Never-married;Nontechnical;Own-child;White;Female;0;0;40;United-States;<=50K
60;?;24215;Secondary education;6;Divorced;?;Not-in-family;Amer-Indian-Eskimo;Female;0;0;10;United-States;<=50K
66;Self-emp-not-inc;167687;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;1409;0;50;United-States;<=50K
75;*;314209;*;11;Widowed;*;Not-in-family;White;Female;0;0;20;*;<=50K
65;Private;176796;Secondary education;9;Divorced;Other;Not-in-family;White;Female;0;0;40;United-States;<=50K
35;Private;538583;Secondary education;7;Separated;Other;Not-in-family;Black;Male;3674;0;40;United-States;<=50K
41;Private;130408;Secondary education;9;Divorced;Nontechnical;Unmarried;Black;Female;0;0;38;United-States;<=50K
25;Private;159732;Higher education;10;Never-married;Other;Not-in-family;White;Male;0;0;42;United-States;<=50K
33;Private;110978;Higher education;10;Divorced;Technical;Other-relative;Other;Female;0;0;40;United-States;<=50K
28;Private;76714;Higher education;15;Never-married;Technical;Not-in-family;White;Male;0;0;55;United-States;>50K
59;State-gov;268700;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;40;United-States;<=50K
40;State-gov;170525;Higher education;10;Never-married;Other;Not-in-family;White;Female;0;0;38;United-States;<=50K
41;*;180138;*;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;*;>50K
38;Local-gov;115076;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;70;United-States;>50K
23;Private;115458;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;40;United-States;<=50K
40;Private;347890;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;United-States;>50K
41;Self-emp-not-inc;196001;Secondary education;9;Married-civ-spouse;Other;Wife;White;Female;0;0;20;United-States;<=50K
24;State-gov;273905;Higher education;12;Married-civ-spouse;Other;Husband;White;Male;0;0;50;United-States;<=50K
20;?;119156;Higher education;10;Never-married;?;Own-child;White;Male;0;0;20;United-States;<=50K
38;Private;179488;Higher education;10;Divorced;Technical;Not-in-family;White;Male;0;1741;40;United-States;<=50K
56;*;203580;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;35;*;<=50K
58;Private;236596;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;45;United-States;>50K
32;Private;183916;Secondary education;9;Never-married;Other;Not-in-family;White;Female;0;0;34;United-States;<=50K
40;Private;207578;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;1977;60;United-States;>50K
45;*;153141;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
41;Private;112763;Higher education;15;Married-civ-spouse;Technical;Wife;White;Female;0;0;40;United-States;>50K
42;Private;390781;Higher education;13;Married-civ-spouse;Other;Wife;Black;Female;0;0;40;United-States;<=50K
59;Local-gov;171328;Secondary education;6;Widowed;Other;Unmarried;Black;Female;0;0;30;United-States;<=50K
19;Local-gov;27382;Higher education;10;Never-married;Other;Own-child;White;Male;0;0;40;United-States;<=50K
58;Private;259014;Higher education;10;Never-married;Other;Not-in-family;White;Male;0;0;20;United-States;<=50K
42;*;303044;*;9;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;40;*;>50K
20;Private;117789;Secondary education;9;Never-married;Other;Own-child;White;Female;0;0;40;United-States;<=50K
32;Private;172579;Secondary education;9;Separated;Other;Not-in-family;White;Female;0;0;30;United-States;<=50K
45;Private;187666;Higher education;11;Widowed;Nontechnical;Not-in-family;White;Female;0;0;45;United-States;<=50K
50;Private;204518;Secondary education;4;Divorced;Technical;Not-in-family;White;Male;0;0;40;United-States;<=50K
36;Private;150042;Higher education;13;Divorced;Technical;Own-child;White;Female;0;0;40;United-States;<=50K
45;Private;98092;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;60;United-States;<=50K
