age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
*;Private;289980;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;35;{United-States};<=50K
*;Federal-gov;337895;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};>50K
*;Private;144361;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;38;{United-States};<=50K
*;Private;128354;{Masters};14;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;State-gov;101603;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;271466;{Assoc-acdm, Assoc-voc};11;Never-married;*;Not-in-family;White;Male;0;0;43;{United-States};<=50K
*;Private;32275;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Wife;Other;Female;0;0;40;{United-States};<=50K
*;Private;226956;*;9;Never-married;*;*;White;*;0;0;30;*;<=50K
*;Private;51835;*;15;Married-civ-spouse;*;*;White;*;0;1902;60;*;>50K
*;Federal-gov;251585;{Bachelors, Prof-school, Some-college};13;Divorced;*;Not-in-family;White;Male;0;0;55;{United-States};>50K
*;Self-emp-inc;109832;{HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;60;{United-States};<=50K
*;Private;237993;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;216666;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};3;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;56352;*;11;Married-civ-spouse;*;*;White;*;0;0;40;*;<=50K
*;Private;147372;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;48;{United-States};<=50K
*;Private;188146;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;5013;0;40;{United-States};<=50K
*;Private;59496;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;2407;0;40;{United-States};<=50K
*;?;293936;*;4;Married-spouse-absent;*;*;White;*;0;0;40;*;<=50K
*;Private;149640;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;116632;{Doctorate};16;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
*;Private;105598;{Bachelors, Prof-school, Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;58;{United-States};<=50K
*;Private;155537;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;183175;{Bachelors, Prof-school, Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;169846;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};>50K
*;Self-emp-inc;191681;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;?;200681;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;101509;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;White;Male;0;0;32;{United-States};<=50K
*;Private;309974;{Bachelors, Prof-school, Some-college};13;Separated;*;Own-child;Black;Female;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;162298;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;70;{United-States};>50K
*;Private;211678;{Bachelors, Prof-school, Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;124744;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Other-relative;White;Male;0;0;20;{United-States};<=50K
*;Private;213921;*;9;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;32214;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;?;212759;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Married-civ-spouse;*;Husband;White;Male;0;0;2;{United-States};<=50K
*;Private;309634;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Never-married;*;Own-child;White;Female;0;0;22;{United-States};<=50K
*;Local-gov;125927;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};4;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;446839;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;30;{United-States};<=50K
*;Private;276515;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;51618;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
*;Private;159937;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;48;{United-States};<=50K
*;Private;343591;{HS-grad};9;Divorced;*;Not-in-family;White;Female;14344;0;40;{United-States};>50K
*;Private;346253;{HS-grad};9;Divorced;*;Own-child;White;Female;0;0;35;{United-States};<=50K
*;Local-gov;268234;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;202051;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;54334;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};5;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Federal-gov;410867;*;16;Never-married;*;*;White;*;0;0;50;*;>50K
*;Private;249977;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;286730;{Bachelors, Prof-school, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;212563;{Bachelors, Prof-school, Some-college};10;Divorced;*;Unmarried;Black;Female;0;0;25;{United-States};<=50K
*;Private;117747;*;9;Married-civ-spouse;*;*;Asian-Pac-Islander;*;0;1573;35;*;<=50K
*;Local-gov;226296;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Local-gov;115585;{Bachelors, Prof-school, Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Self-emp-not-inc;191277;{Doctorate};16;Married-civ-spouse;*;Husband;White;Male;0;1902;60;{United-States};>50K
*;Private;202683;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;48;{United-States};>50K
*;Private;171095;*;12;Divorced;*;*;White;*;0;0;40;*;<=50K
*;Federal-gov;249409;{HS-grad};9;Never-married;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
*;Private;124191;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;198282;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;15024;0;60;{United-States};>50K
*;Self-emp-not-inc;149116;{Masters};14;Never-married;*;Not-in-family;White;Female;0;0;50;{United-States};<=50K
*;Private;188300;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;103432;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-inc;317660;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;7688;0;40;{United-States};>50K
*;?;304873;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Never-married;*;Own-child;White;Female;34095;0;32;{United-States};<=50K
*;Private;194901;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;189265;{HS-grad};9;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;124692;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;432376;{Bachelors, Prof-school, Some-college};13;Never-married;*;Other-relative;White;Male;0;0;40;{United-States};<=50K
*;Private;65324;{Bachelors, Prof-school, Some-college};15;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Self-emp-not-inc;335605;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;1887;50;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
*;Private;377869;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Wife;White;Female;4064;0;25;{United-States};<=50K
*;Private;102864;{HS-grad};9;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;95647;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};5;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Self-emp-inc;303090;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Local-gov;197371;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};>50K
*;Private;247552;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;56;{United-States};<=50K
*;Private;102632;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;41;{United-States};<=50K
*;Private;199915;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;118853;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
*;Private;77143;*;13;Never-married;*;*;Black;*;0;0;40;*;<=50K
*;State-gov;267989;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;301606;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;Black;Male;0;0;35;{United-States};<=50K
*;Private;287828;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};>50K
*;Private;111697;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;White;Female;0;1719;28;{United-States};<=50K
*;Private;114937;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;?;129305;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;365739;{Bachelors, Prof-school, Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;69621;{Assoc-acdm, Assoc-voc};12;Never-married;*;Not-in-family;White;Female;0;0;60;{United-States};<=50K
*;Private;43323;{HS-grad};9;Never-married;*;Not-in-family;White;Female;0;1762;40;{United-States};<=50K
*;Self-emp-not-inc;120985;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;4386;0;35;{United-States};<=50K
*;Private;254202;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;146195;{Assoc-acdm, Assoc-voc};12;Divorced;*;Not-in-family;Black;Female;0;0;36;{United-States};<=50K
*;Federal-gov;125933;*;14;Married-civ-spouse;*;*;White;*;0;0;40;*;>50K
*;Self-emp-not-inc;56920;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
*;Private;163127;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Wife;White;Female;0;0;35;{United-States};<=50K
*;Private;34310;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;White;Male;0;0;20;{United-States};<=50K
*;Private;81973;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;40;{United-States};>50K
*;Self-emp-inc;66614;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;232782;{Bachelors, Prof-school, Some-college};10;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;316868;*;10;Never-married;*;*;White;*;0;0;30;*;<=50K
*;Private;196584;{Assoc-acdm, Assoc-voc};11;Never-married;*;Not-in-family;White;Female;0;1564;40;{United-States};>50K
*;Private;105376;{Bachelors, Prof-school, Some-college};10;Never-married;*;Other-relative;White;Male;0;0;40;{United-States};<=50K
*;Private;185814;{HS-grad};9;Never-married;*;Unmarried;Black;Female;0;0;30;{United-States};<=50K
*;Private;175374;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;24;{United-States};<=50K
*;Private;108293;{HS-grad};9;Widowed;*;Unmarried;White;Female;0;0;24;{United-States};<=50K
*;Private;181232;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Married-civ-spouse;*;Husband;White;Male;0;2179;40;{United-States};<=50K
*;?;174662;{Bachelors, Prof-school, Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Local-gov;186009;*;10;Divorced;*;*;White;*;0;0;38;*;<=50K
*;Private;198183;{HS-grad};9;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;163003;*;13;Never-married;*;*;Asian-Pac-Islander;*;0;0;40;*;<=50K
*;Private;296158;{HS-grad};9;Never-married;*;Own-child;White;Male;0;0;35;{United-States};<=50K
*;?;252903;{HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;45;{United-States};>50K
*;Private;187715;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;46;{United-States};<=50K
*;Private;214542;{Bachelors, Prof-school, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;494223;{Bachelors, Prof-school, Some-college};10;Separated;*;Unmarried;Black;Male;0;1816;2;{United-States};<=50K
*;Private;191535;{HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;60;{United-States};<=50K
*;Private;228456;{Bachelors, Prof-school, Some-college};13;Separated;*;Other-relative;Black;Male;0;0;50;{United-States};<=50K
*;?;38317;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};2;Divorced;*;Not-in-family;White;Female;0;0;20;{United-States};<=50K
*;Private;252752;{HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Self-emp-inc;78374;{Masters};14;Divorced;*;Unmarried;Asian-Pac-Islander;Female;0;0;40;{United-States};<=50K
*;Private;88419;*;9;Never-married;*;*;Asian-Pac-Islander;*;0;0;40;*;<=50K
*;Self-emp-not-inc;201080;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;207157;*;10;Divorced;*;*;White;*;0;0;40;*;<=50K
*;Federal-gov;235485;{Assoc-acdm, Assoc-voc};12;Never-married;*;Not-in-family;White;Male;0;0;42;{United-States};<=50K
*;State-gov;102628;*;14;Widowed;*;*;White;*;0;0;40;*;<=50K
*;Private;25828;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Never-married;*;Own-child;White;Male;0;0;16;{United-States};<=50K
*;Local-gov;54826;{Assoc-acdm, Assoc-voc};11;Widowed;*;Not-in-family;White;Female;0;0;20;{United-States};<=50K
*;Private;124953;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;1980;40;{United-States};<=50K
*;State-gov;175325;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;96062;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;1977;40;{United-States};>50K
*;Private;428030;{Bachelors, Prof-school, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;State-gov;149624;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;253814;{HS-grad};9;Married-spouse-absent;*;Unmarried;White;Female;0;0;25;{United-States};<=50K
*;Private;312956;{HS-grad};9;Never-married;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
*;Private;483777;{HS-grad};9;Never-married;*;Not-in-family;Black;Male;0;0;40;{United-States};<=50K
*;Private;183930;{HS-grad};9;Never-married;*;Own-child;White;Male;0;0;12;{United-States};<=50K
*;Private;37274;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;65;{United-States};<=50K
*;Local-gov;181344;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;Black;Male;0;0;38;{United-States};>50K
*;Private;114580;{Bachelors, Prof-school, Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;633742;{Bachelors, Prof-school, Some-college};10;Never-married;*;Not-in-family;Black;Male;0;0;45;{United-States};<=50K
*;Private;286370;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};4;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
*;Federal-gov;29054;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;42;{United-States};>50K
*;Private;304030;{HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;143129;{Bachelors, Prof-school, Some-college};13;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;?;135105;{Bachelors, Prof-school, Some-college};13;Divorced;*;Not-in-family;White;Female;0;0;50;{United-States};<=50K
*;Private;99928;{Masters};14;Married-civ-spouse;*;Wife;White;Female;0;0;50;{United-States};<=50K
*;State-gov;109567;{Doctorate};16;Married-civ-spouse;*;Husband;White;Male;0;0;1;{United-States};>50K
*;Private;155222;{Bachelors, Prof-school, Some-college};10;Divorced;*;Not-in-family;Black;Female;0;0;28;{United-States};<=50K
*;Private;159567;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;523910;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Private;120939;{Bachelors, Prof-school, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
*;Federal-gov;130760;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;24;{United-States};<=50K
*;Private;197387;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};3;Married-civ-spouse;*;Other-relative;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;99374;{Bachelors, Prof-school, Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Federal-gov;56795;{Masters};14;Never-married;*;Not-in-family;White;Female;14084;0;55;{United-States};>50K
*;Private;138992;*;14;Married-civ-spouse;*;*;White;*;7298;0;40;*;>50K
*;Self-emp-not-inc;32921;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;397317;{Masters};14;Never-married;*;Not-in-family;White;Female;0;1876;40;{United-States};<=50K
*;?;170653;*;9;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;259323;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Local-gov;254817;{Bachelors, Prof-school, Some-college};10;Never-married;*;Not-in-family;White;Female;0;1340;40;{United-States};<=50K
*;State-gov;48211;{HS-grad};9;Divorced;*;Unmarried;White;Female;0;0;35;{United-States};<=50K
*;Private;140164;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;128757;{Bachelors, Prof-school, Some-college};13;Married-civ-spouse;*;Husband;Black;Male;7298;0;36;{United-States};>50K
*;Private;36270;{HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;60;{United-States};<=50K
*;Self-emp-inc;210563;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;15024;0;35;{United-States};>50K
*;Private;65368;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Never-married;*;Own-child;White;Female;0;0;12;{United-States};<=50K
*;Local-gov;160943;{HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Private;208358;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
